enrollment_id,student_id,course_id,unit_code,semester,year_level,class_level,grade,gpa,credits,status
ENR_000265,100046,FIN201,FIN201,Spring 2026,2,BCOM2.1,72.7,2.91,4,Enrolled
ENR_000266,100046,HRM201,HRM201,Spring 2026,2,BCOM2.1,86.0,3.44,3,Enrolled
ENR_000267,100046,ACC201,ACC201,Spring 2026,2,BCOM2.1,50.6,2.02,4,Enrolled
ENR_000268,100046,BUS201,BUS201,Spring 2026,2,BCOM2.1,82.3,3.29,3,Enrolled
ENR_000269,100047,BIT214,BIT214,Spring 2026,2,BFS2.2,80.9,3.24,3,Enrolled
ENR_000270,100047,BIT212,BIT212,Spring 2026,2,BFS2.2,81.2,3.25,4,Enrolled
ENR_000271,100047,BIT213,BIT213,Spring 2026,2,BFS2.2,65.9,2.64,3,Enrolled
ENR_000272,100047,BUS202,BUS202,Spring 2026,2,BFS2.2,39.4,1.58,3,Enrolled
ENR_000273,100047,MKT202,MKT202,Spring 2026,2,BFS2.2,66.8,2.67,3,Enrolled
ENR_000274,100047,BIT211,BIT211,Spring 2026,2,BFS2.2,89.1,3.56,4,Enrolled
ENR_000275,100048,BUS202,BUS202,Spring 2026,2,BCOM2.2,35.8,1.43,3,Enrolled
ENR_000276,100048,BIT211,BIT211,Spring 2026,2,BCOM2.2,61.6,2.47,4,Enrolled
ENR_000277,100048,BIT215,BIT215,Spring 2026,2,BCOM2.2,61.1,2.45,3,Enrolled
ENR_000278,100048,BIT213,BIT213,Spring 2026,2,BCOM2.2,93.8,3.75,3,Enrolled
ENR_000279,100048,ENT201,ENT201,Spring 2026,2,BCOM2.2,91.5,3.66,3,Enrolled
ENR_000280,100048,FIN202,FIN202,Spring 2026,2,BCOM2.2,91.6,3.67,4,Enrolled
ENR_000281,100049,BIT412,BIT412,Spring 2026,4,BFS4.2,34.3,1.37,3,Enrolled
ENR_000282,100049,BIT411,BIT411,Spring 2026,4,BFS4.2,93.1,3.72,4,Enrolled
ENR_000283,100049,MKT401,MKT401,Spring 2026,4,BFS4.2,74.5,2.98,3,Enrolled
ENR_000284,100049,BUS412,BUS412,Spring 2026,4,BFS4.2,75.2,3.01,4,Enrolled
ENR_000285,100050,BIT304,BIT304,Spring 2026,3,BFS3.1,94.7,3.79,3,Enrolled
ENR_000286,100050,MKT301,MKT301,Spring 2026,3,BFS3.1,94.1,3.76,3,Enrolled
ENR_000287,100050,BIT301,BIT301,Spring 2026,3,BFS3.1,77.2,3.09,3,Enrolled
ENR_000288,100050,BIT302,BIT302,Spring 2026,3,BFS3.1,85.8,3.43,3,Enrolled
ENR_000289,100050,MGT301,MGT301,Spring 2026,3,BFS3.1,73.3,2.93,3,Enrolled
ENR_000290,100050,SCM301,SCM301,Spring 2026,3,BFS3.1,85.6,3.42,3,Enrolled
ENR_000291,100051,ACC102,ACC102,Spring 2026,1,BFS1.2,74.1,2.96,4,Enrolled
ENR_000292,100051,BIT112,BIT112,Spring 2026,1,BFS1.2,78.9,3.16,4,Enrolled
ENR_000293,100051,LAW111,LAW111,Spring 2026,1,BFS1.2,81.3,3.25,3,Enrolled
ENR_000294,100051,COM112,COM112,Spring 2026,1,BFS1.2,40.2,1.61,3,Enrolled
ENR_000295,100051,BIT114,BIT114,Spring 2026,1,BFS1.2,83.3,3.33,3,Enrolled
ENR_000296,100051,BIT115,BIT115,Spring 2026,1,BFS1.2,59.8,2.39,3,Enrolled
ENR_000297,100051,BIT116,BIT116,Spring 2026,1,BFS1.2,83.9,3.36,3,Enrolled
ENR_000298,100052,MGT401,MGT401,Spring 2026,4,BFS4.1,62.3,2.49,3,Enrolled
ENR_000299,100052,BIT402,BIT402,Spring 2026,4,BFS4.1,60.8,2.43,3,Enrolled
ENR_000300,100052,BIT403,BIT403,Spring 2026,4,BFS4.1,85.3,3.41,4,Enrolled
ENR_000301,100052,BIT401,BIT401,Spring 2026,4,BFS4.1,83.2,3.33,4,Enrolled
ENR_000302,100052,STR401,STR401,Spring 2026,4,BFS4.1,90.2,3.61,3,Enrolled
ENR_000303,100053,FIN302,FIN302,Spring 2026,3,BSCM3.2,65.2,2.61,3,Enrolled
ENR_000304,100053,BIT312,BIT312,Spring 2026,3,BSCM3.2,86.4,3.45,4,Enrolled
ENR_000305,100053,ACC302,ACC302,Spring 2026,3,BSCM3.2,72.9,2.92,4,Enrolled
ENR_000306,100053,BIT314,BIT314,Spring 2026,3,BSCM3.2,85.8,3.43,3,Enrolled
ENR_000307,100053,MKT302,MKT302,Spring 2026,3,BSCM3.2,94.0,3.76,3,Enrolled
ENR_000308,100053,BUS301,BUS301,Spring 2026,3,BSCM3.2,89.8,3.59,3,Enrolled
ENR_000309,100054,MKT302,MKT302,Spring 2026,3,BFS3.2,31.6,1.26,3,Enrolled
ENR_000310,100054,BUS301,BUS301,Spring 2026,3,BFS3.2,91.1,3.64,3,Enrolled
ENR_000311,100054,ACC302,ACC302,Spring 2026,3,BFS3.2,78.5,3.14,4,Enrolled
ENR_000312,100054,BIT311,BIT311,Spring 2026,3,BFS3.2,81.9,3.28,3,Enrolled
ENR_000313,100054,BIT314,BIT314,Spring 2026,3,BFS3.2,81.0,3.24,3,Enrolled
ENR_000314,100054,BIT312,BIT312,Spring 2026,3,BFS3.2,73.5,2.94,4,Enrolled
ENR_000315,100055,BIT411,BIT411,Spring 2026,4,BSCM4.2,81.4,3.26,4,Enrolled
ENR_000316,100055,MKT401,MKT401,Spring 2026,4,BSCM4.2,92.6,3.7,3,Enrolled
ENR_000317,100055,BUS412,BUS412,Spring 2026,4,BSCM4.2,91.4,3.66,4,Enrolled
ENR_000318,100055,BIT412,BIT412,Spring 2026,4,BSCM4.2,93.2,3.73,3,Enrolled
ENR_000319,100056,FIN301,FIN301,Spring 2026,3,BSCM3.1,62.0,2.48,3,Enrolled
ENR_000320,100056,MGT301,MGT301,Spring 2026,3,BSCM3.1,84.8,3.39,3,Enrolled
ENR_000321,100056,MKT301,MKT301,Spring 2026,3,BSCM3.1,91.2,3.65,3,Enrolled
ENR_000322,100056,BIT301,BIT301,Spring 2026,3,BSCM3.1,88.3,3.53,3,Enrolled
ENR_000323,100056,ACC301,ACC301,Spring 2026,3,BSCM3.1,55.6,2.22,4,Enrolled
ENR_000324,100056,BIT302,BIT302,Spring 2026,3,BSCM3.1,68.8,2.75,3,Enrolled
ENR_000325,100057,STR401,STR401,Spring 2026,4,BSCM4.1,78.0,3.12,3,Enrolled
ENR_000326,100057,BUS411,BUS411,Spring 2026,4,BSCM4.1,72.8,2.91,4,Enrolled
ENR_000327,100057,MGT401,MGT401,Spring 2026,4,BSCM4.1,78.1,3.12,3,Enrolled
ENR_000328,100057,BUS401,BUS401,Spring 2026,4,BSCM4.1,70.8,2.83,3,Enrolled
ENR_000329,100058,BIT102,BIT102,Spring 2026,1,BSCM1.1,84.3,3.37,3,Enrolled
ENR_000330,100058,BUS101,BUS101,Spring 2026,1,BSCM1.1,93.1,3.73,3,Enrolled
ENR_000331,100058,BIT103,BIT103,Spring 2026,1,BSCM1.1,73.1,2.93,3,Enrolled
ENR_000332,100058,PSY101,PSY101,Spring 2026,1,BSCM1.1,91.7,3.67,3,Enrolled
ENR_000333,100058,COM101,COM101,Spring 2026,1,BSCM1.1,73.4,2.93,3,Enrolled
ENR_000334,100058,BIT105,BIT105,Spring 2026,1,BSCM1.1,76.2,3.05,3,Enrolled
ENR_000335,100058,COM111,COM111,Spring 2026,1,BSCM1.1,31.4,1.26,3,Enrolled
ENR_000336,100059,BIT401,BIT401,Spring 2026,4,BFS4.1,75.1,3.0,4,Enrolled
ENR_000337,100059,BIT404,BIT404,Spring 2026,4,BFS4.1,34.9,1.39,3,Enrolled
ENR_000338,100059,BUS411,BUS411,Spring 2026,4,BFS4.1,64.2,2.57,4,Enrolled
ENR_000339,100059,MGT401,MGT401,Spring 2026,4,BFS4.1,93.3,3.73,3,Enrolled
ENR_000340,100059,STR401,STR401,Spring 2026,4,BFS4.1,65.1,2.6,3,Enrolled
ENR_000341,100060,BIT411,BIT411,Spring 2026,4,BFS4.2,94.9,3.8,4,Enrolled
ENR_000342,100060,BIT412,BIT412,Spring 2026,4,BFS4.2,74.6,2.99,3,Enrolled
ENR_000343,100060,BUS412,BUS412,Spring 2026,4,BFS4.2,63.9,2.56,4,Enrolled
ENR_000344,100060,MKT401,MKT401,Spring 2026,4,BFS4.2,43.1,1.73,3,Enrolled
ENR_000345,100061,BIT205,BIT205,Spring 2026,2,BSCM2.1,85.7,3.43,3,Enrolled
ENR_000346,100061,OMG201,OMG201,Spring 2026,2,BSCM2.1,82.6,3.3,3,Enrolled
ENR_000347,100061,BIT206,BIT206,Spring 2026,2,BSCM2.1,33.7,1.35,3,Enrolled
ENR_000348,100061,FIN201,FIN201,Spring 2026,2,BSCM2.1,62.1,2.49,4,Enrolled
ENR_000349,100061,BUS201,BUS201,Spring 2026,2,BSCM2.1,91.3,3.65,3,Enrolled
ENR_000350,100061,HRM201,HRM201,Spring 2026,2,BSCM2.1,71.2,2.85,3,Enrolled
ENR_000351,100061,ACC201,ACC201,Spring 2026,2,BSCM2.1,41.4,1.66,4,Enrolled
ENR_000352,100062,BIT214,BIT214,Spring 2026,2,BSCM2.2,82.9,3.32,3,Enrolled
ENR_000353,100062,BIT212,BIT212,Spring 2026,2,BSCM2.2,80.9,3.24,4,Enrolled
ENR_000354,100062,BUS202,BUS202,Spring 2026,2,BSCM2.2,70.7,2.83,3,Enrolled
ENR_000355,100062,BIT215,BIT215,Spring 2026,2,BSCM2.2,84.2,3.37,3,Enrolled
ENR_000356,100062,BIT213,BIT213,Spring 2026,2,BSCM2.2,90.3,3.61,3,Enrolled
ENR_000357,100062,ACC202,ACC202,Spring 2026,2,BSCM2.2,54.4,2.18,4,Enrolled
ENR_000358,100062,MKT202,MKT202,Spring 2026,2,BSCM2.2,66.3,2.65,3,Enrolled
ENR_000359,100063,BUS411,BUS411,Spring 2026,4,BSCM4.1,79.1,3.16,4,Enrolled
ENR_000360,100063,MGT401,MGT401,Spring 2026,4,BSCM4.1,87.6,3.5,3,Enrolled
ENR_000361,100063,STR401,STR401,Spring 2026,4,BSCM4.1,73.9,2.96,3,Enrolled
ENR_000362,100063,BUS401,BUS401,Spring 2026,4,BSCM4.1,94.3,3.77,3,Enrolled
ENR_000363,100064,MGT401,MGT401,Spring 2026,4,BSCM4.1,70.4,2.82,3,Enrolled
ENR_000364,100064,BUS401,BUS401,Spring 2026,4,BSCM4.1,75.8,3.03,3,Enrolled
ENR_000365,100064,BUS411,BUS411,Spring 2026,4,BSCM4.1,93.7,3.75,4,Enrolled
ENR_000366,100064,STR401,STR401,Spring 2026,4,BSCM4.1,73.7,2.95,3,Enrolled
ENR_000367,100065,ACC302,ACC302,Spring 2026,3,BFS3.2,77.2,3.09,4,Enrolled
ENR_000368,100065,BIT311,BIT311,Spring 2026,3,BFS3.2,78.3,3.13,3,Enrolled
ENR_000369,100065,BIT314,BIT314,Spring 2026,3,BFS3.2,72.0,2.88,3,Enrolled
ENR_000370,100065,BIT312,BIT312,Spring 2026,3,BFS3.2,82.5,3.3,4,Enrolled
ENR_000371,100065,MKT302,MKT302,Spring 2026,3,BFS3.2,81.1,3.24,3,Enrolled
ENR_000372,100065,FIN302,FIN302,Spring 2026,3,BFS3.2,83.8,3.35,3,Enrolled
ENR_000373,100066,HRM201,HRM201,Spring 2026,2,BCOM2.1,90.0,3.6,3,Enrolled
ENR_000374,100066,BIT201,BIT201,Spring 2026,2,BCOM2.1,72.3,2.89,4,Enrolled
ENR_000375,100066,BIT203,BIT203,Spring 2026,2,BCOM2.1,49.7,1.99,3,Enrolled
ENR_000376,100066,BIT206,BIT206,Spring 2026,2,BCOM2.1,61.9,2.48,3,Enrolled
ENR_000377,100066,BIT202,BIT202,Spring 2026,2,BCOM2.1,82.7,3.31,4,Enrolled
ENR_000378,100066,BIT205,BIT205,Spring 2026,2,BCOM2.1,70.2,2.81,3,Enrolled
ENR_000379,100066,BUS201,BUS201,Spring 2026,2,BCOM2.1,77.9,3.12,3,Enrolled
ENR_000380,100067,BIT214,BIT214,Spring 2026,2,BFS2.2,90.2,3.61,3,Enrolled
ENR_000381,100067,MKT202,MKT202,Spring 2026,2,BFS2.2,88.5,3.54,3,Enrolled
ENR_000382,100067,BUS202,BUS202,Spring 2026,2,BFS2.2,85.7,3.43,3,Enrolled
ENR_000383,100067,ENT201,ENT201,Spring 2026,2,BFS2.2,83.0,3.32,3,Enrolled
ENR_000384,100067,BIT213,BIT213,Spring 2026,2,BFS2.2,53.6,2.15,3,Enrolled
ENR_000385,100067,BIT215,BIT215,Spring 2026,2,BFS2.2,81.3,3.25,3,Enrolled
ENR_000386,100068,MKT302,MKT302,Spring 2026,3,BSCM3.2,89.9,3.6,3,Enrolled
ENR_000387,100068,BIT314,BIT314,Spring 2026,3,BSCM3.2,40.2,1.61,3,Enrolled
ENR_000388,100068,BIT312,BIT312,Spring 2026,3,BSCM3.2,74.5,2.98,4,Enrolled
ENR_000389,100068,BUS301,BUS301,Spring 2026,3,BSCM3.2,63.0,2.52,3,Enrolled
ENR_000390,100068,FIN302,FIN302,Spring 2026,3,BSCM3.2,83.7,3.35,3,Enrolled
ENR_000391,100069,BIT111,BIT111,Spring 2026,1,BFS1.2,70.7,2.83,4,Enrolled
ENR_000392,100069,ECO102,ECO102,Spring 2026,1,BFS1.2,42.1,1.68,3,Enrolled
ENR_000393,100069,BIT112,BIT112,Spring 2026,1,BFS1.2,53.4,2.14,4,Enrolled
ENR_000394,100069,BIT114,BIT114,Spring 2026,1,BFS1.2,84.2,3.37,3,Enrolled
ENR_000395,100069,COM112,COM112,Spring 2026,1,BFS1.2,66.6,2.66,3,Enrolled
ENR_000396,100069,BIT113,BIT113,Spring 2026,1,BFS1.2,94.5,3.78,3,Enrolled
ENR_000397,100069,STA102,STA102,Spring 2026,1,BFS1.2,57.6,2.3,4,Enrolled
ENR_000398,100070,ECO102,ECO102,Spring 2026,1,BSCM1.2,72.6,2.9,3,Enrolled
ENR_000399,100070,COM112,COM112,Spring 2026,1,BSCM1.2,91.8,3.67,3,Enrolled
ENR_000400,100070,ACC102,ACC102,Spring 2026,1,BSCM1.2,74.8,2.99,4,Enrolled
ENR_000401,100070,BUS102,BUS102,Spring 2026,1,BSCM1.2,93.9,3.76,3,Enrolled
ENR_000402,100070,LAW111,LAW111,Spring 2026,1,BSCM1.2,75.4,3.02,3,Enrolled
ENR_000403,100070,MAT112,MAT112,Spring 2026,1,BSCM1.2,76.5,3.06,3,Enrolled
ENR_000404,100071,ECO102,ECO102,Spring 2026,1,BCOM1.2,91.5,3.66,3,Enrolled
ENR_000405,100071,ACC102,ACC102,Spring 2026,1,BCOM1.2,66.4,2.66,4,Enrolled
ENR_000406,100071,MAT112,MAT112,Spring 2026,1,BCOM1.2,40.6,1.62,3,Enrolled
ENR_000407,100071,COM112,COM112,Spring 2026,1,BCOM1.2,83.4,3.34,3,Enrolled
ENR_000408,100071,BIT114,BIT114,Spring 2026,1,BCOM1.2,86.7,3.47,3,Enrolled
ENR_000409,100071,BIT113,BIT113,Spring 2026,1,BCOM1.2,80.0,3.2,3,Enrolled
ENR_000410,100071,BIT111,BIT111,Spring 2026,1,BCOM1.2,94.9,3.8,4,Enrolled
ENR_000411,100072,MKT302,MKT302,Spring 2026,3,BSCM3.2,81.2,3.25,3,Enrolled
ENR_000412,100072,BIT311,BIT311,Spring 2026,3,BSCM3.2,92.9,3.71,3,Enrolled
ENR_000413,100072,ACC302,ACC302,Spring 2026,3,BSCM3.2,59.4,2.37,4,Enrolled
ENR_000414,100072,FIN302,FIN302,Spring 2026,3,BSCM3.2,59.8,2.39,3,Enrolled
ENR_000415,100072,BIT312,BIT312,Spring 2026,3,BSCM3.2,64.6,2.58,4,Enrolled
ENR_000416,100074,BIT201,BIT201,Spring 2026,2,BSCM2.1,86.5,3.46,4,Enrolled
ENR_000417,100074,ACC201,ACC201,Spring 2026,2,BSCM2.1,70.3,2.81,4,Enrolled
ENR_000418,100074,BIT204,BIT204,Spring 2026,2,BSCM2.1,78.2,3.13,3,Enrolled
ENR_000419,100074,FIN201,FIN201,Spring 2026,2,BSCM2.1,66.2,2.65,4,Enrolled
ENR_000420,100074,BIT202,BIT202,Spring 2026,2,BSCM2.1,88.4,3.54,4,Enrolled
ENR_000421,100074,BIT205,BIT205,Spring 2026,2,BSCM2.1,70.6,2.83,3,Enrolled
ENR_000422,100074,BUS201,BUS201,Spring 2026,2,BSCM2.1,78.0,3.12,3,Enrolled
ENR_000423,100076,BIT313,BIT313,Spring 2026,3,BCOM3.2,73.8,2.95,3,Enrolled
ENR_000424,100076,FIN302,FIN302,Spring 2026,3,BCOM3.2,82.6,3.3,3,Enrolled
ENR_000425,100076,BIT312,BIT312,Spring 2026,3,BCOM3.2,66.8,2.67,4,Enrolled
ENR_000426,100076,ACC302,ACC302,Spring 2026,3,BCOM3.2,71.2,2.85,4,Enrolled
ENR_000427,100076,BUS301,BUS301,Spring 2026,3,BCOM3.2,77.2,3.09,3,Enrolled
ENR_000428,100077,LAW111,LAW111,Spring 2026,1,BSCM1.2,77.2,3.09,3,Enrolled
ENR_000429,100077,MAT112,MAT112,Spring 2026,1,BSCM1.2,89.7,3.59,3,Enrolled
ENR_000430,100077,ACC102,ACC102,Spring 2026,1,BSCM1.2,69.0,2.76,4,Enrolled
ENR_000431,100077,ECO102,ECO102,Spring 2026,1,BSCM1.2,76.1,3.04,3,Enrolled
ENR_000432,100077,COM112,COM112,Spring 2026,1,BSCM1.2,70.3,2.81,3,Enrolled
ENR_000433,100077,BUS102,BUS102,Spring 2026,1,BSCM1.2,80.7,3.23,3,Enrolled
ENR_000434,100078,BIT116,BIT116,Spring 2026,1,BFS1.2,56.3,2.25,3,Enrolled
ENR_000435,100078,BIT114,BIT114,Spring 2026,1,BFS1.2,85.7,3.43,3,Enrolled
ENR_000436,100078,ECO102,ECO102,Spring 2026,1,BFS1.2,32.2,1.29,3,Enrolled
ENR_000437,100078,BIT111,BIT111,Spring 2026,1,BFS1.2,70.4,2.82,4,Enrolled
ENR_000438,100078,MAT112,MAT112,Spring 2026,1,BFS1.2,86.6,3.46,3,Enrolled
ENR_000439,100078,COM112,COM112,Spring 2026,1,BFS1.2,71.1,2.84,3,Enrolled
ENR_000440,100078,BIT113,BIT113,Spring 2026,1,BFS1.2,37.8,1.51,3,Enrolled
ENR_000441,100079,ACC202,ACC202,Spring 2026,2,BSCM2.2,93.7,3.75,4,Enrolled
ENR_000442,100079,BIT215,BIT215,Spring 2026,2,BSCM2.2,73.4,2.94,3,Enrolled
ENR_000443,100079,FIN202,FIN202,Spring 2026,2,BSCM2.2,70.6,2.82,4,Enrolled
ENR_000444,100079,BIT212,BIT212,Spring 2026,2,BSCM2.2,44.3,1.77,4,Enrolled
ENR_000445,100079,BIT211,BIT211,Spring 2026,2,BSCM2.2,93.2,3.73,4,Enrolled
ENR_000446,100079,BIT214,BIT214,Spring 2026,2,BSCM2.2,85.2,3.41,3,Enrolled
ENR_000447,100079,ENT201,ENT201,Spring 2026,2,BSCM2.2,76.0,3.04,3,Enrolled
ENR_000448,100080,MKT401,MKT401,Spring 2026,4,BFS4.2,88.5,3.54,3,Enrolled
ENR_000449,100080,BIT412,BIT412,Spring 2026,4,BFS4.2,46.2,1.85,3,Enrolled
ENR_000450,100080,BUS412,BUS412,Spring 2026,4,BFS4.2,71.0,2.84,4,Enrolled
ENR_000451,100080,BIT411,BIT411,Spring 2026,4,BFS4.2,89.7,3.59,4,Enrolled
ENR_000452,100081,BUS411,BUS411,Spring 2026,4,BSCM4.1,75.4,3.02,4,Enrolled
ENR_000453,100081,BIT401,BIT401,Spring 2026,4,BSCM4.1,73.5,2.94,4,Enrolled
ENR_000454,100081,BUS401,BUS401,Spring 2026,4,BSCM4.1,79.1,3.16,3,Enrolled
ENR_000455,100081,BIT404,BIT404,Spring 2026,4,BSCM4.1,68.7,2.75,3,Enrolled
ENR_000456,100081,STR401,STR401,Spring 2026,4,BSCM4.1,71.0,2.84,3,Enrolled
ENR_000457,100082,STR401,STR401,Spring 2026,4,BSCM4.1,71.6,2.86,3,Enrolled
ENR_000458,100082,BUS411,BUS411,Spring 2026,4,BSCM4.1,59.5,2.38,4,Enrolled
ENR_000459,100082,MGT401,MGT401,Spring 2026,4,BSCM4.1,74.6,2.98,3,Enrolled
ENR_000460,100082,BUS401,BUS401,Spring 2026,4,BSCM4.1,85.9,3.44,3,Enrolled
ENR_000461,100083,PSY101,PSY101,Spring 2026,1,BCOM1.1,87.8,3.51,3,Enrolled
ENR_000462,100083,BUS101,BUS101,Spring 2026,1,BCOM1.1,76.2,3.05,3,Enrolled
ENR_000463,100083,COM111,COM111,Spring 2026,1,BCOM1.1,89.3,3.57,3,Enrolled
ENR_000464,100083,BIT103,BIT103,Spring 2026,1,BCOM1.1,58.9,2.36,3,Enrolled
ENR_000465,100083,ECO101,ECO101,Spring 2026,1,BCOM1.1,92.7,3.71,3,Enrolled
ENR_000466,100083,BIT106,BIT106,Spring 2026,1,BCOM1.1,55.3,2.21,3,Enrolled
ENR_000467,100083,BIT105,BIT105,Spring 2026,1,BCOM1.1,68.1,2.72,3,Enrolled
ENR_000468,100084,BIT412,BIT412,Spring 2026,4,BSCM4.2,43.6,1.74,3,Enrolled
ENR_000469,100084,BIT411,BIT411,Spring 2026,4,BSCM4.2,62.4,2.5,4,Enrolled
ENR_000470,100084,MKT401,MKT401,Spring 2026,4,BSCM4.2,77.9,3.12,3,Enrolled
ENR_000471,100084,BUS412,BUS412,Spring 2026,4,BSCM4.2,87.2,3.49,4,Enrolled
ENR_000472,100086,BIT313,BIT313,Spring 2026,3,BSCM3.2,80.9,3.24,3,Enrolled
ENR_000473,100086,BIT312,BIT312,Spring 2026,3,BSCM3.2,82.5,3.3,4,Enrolled
ENR_000474,100086,BIT311,BIT311,Spring 2026,3,BSCM3.2,71.8,2.87,3,Enrolled
ENR_000475,100086,BIT314,BIT314,Spring 2026,3,BSCM3.2,69.3,2.77,3,Enrolled
ENR_000476,100086,BUS301,BUS301,Spring 2026,3,BSCM3.2,72.9,2.92,3,Enrolled
ENR_000477,100086,MKT302,MKT302,Spring 2026,3,BSCM3.2,80.2,3.21,3,Enrolled
ENR_000478,100087,FIN301,FIN301,Spring 2026,3,BFS3.1,32.6,1.3,3,Enrolled
ENR_000479,100087,MKT301,MKT301,Spring 2026,3,BFS3.1,35.7,1.43,3,Enrolled
ENR_000480,100087,BIT305,BIT305,Spring 2026,3,BFS3.1,77.4,3.09,3,Enrolled
ENR_000481,100087,BIT303,BIT303,Spring 2026,3,BFS3.1,87.0,3.48,4,Enrolled
ENR_000482,100087,BIT301,BIT301,Spring 2026,3,BFS3.1,79.1,3.16,3,Enrolled
ENR_000483,100087,MGT301,MGT301,Spring 2026,3,BFS3.1,76.3,3.05,3,Enrolled
ENR_000484,100088,SCM301,SCM301,Spring 2026,3,BFS3.1,39.6,1.59,3,Enrolled
ENR_000485,100088,MKT301,MKT301,Spring 2026,3,BFS3.1,81.0,3.24,3,Enrolled
ENR_000486,100088,ACC301,ACC301,Spring 2026,3,BFS3.1,91.7,3.67,4,Enrolled
ENR_000487,100088,FIN301,FIN301,Spring 2026,3,BFS3.1,72.7,2.91,3,Enrolled
ENR_000488,100088,MGT301,MGT301,Spring 2026,3,BFS3.1,84.8,3.39,3,Enrolled
ENR_000489,100089,ENT201,ENT201,Spring 2026,2,BSCM2.2,89.3,3.57,3,Enrolled
ENR_000490,100089,BIT215,BIT215,Spring 2026,2,BSCM2.2,88.9,3.56,3,Enrolled
ENR_000491,100089,BIT213,BIT213,Spring 2026,2,BSCM2.2,38.9,1.55,3,Enrolled
ENR_000492,100089,FIN202,FIN202,Spring 2026,2,BSCM2.2,88.6,3.55,4,Enrolled
ENR_000493,100089,BUS202,BUS202,Spring 2026,2,BSCM2.2,77.7,3.11,3,Enrolled
ENR_000494,100089,BIT212,BIT212,Spring 2026,2,BSCM2.2,70.9,2.84,4,Enrolled
ENR_000495,100089,BIT214,BIT214,Spring 2026,2,BSCM2.2,84.1,3.36,3,Enrolled
ENR_000496,100090,BUS101,BUS101,Spring 2026,1,BSCM1.1,81.3,3.25,3,Enrolled
ENR_000497,100090,MGT101,MGT101,Spring 2026,1,BSCM1.1,75.8,3.03,3,Enrolled
ENR_000498,100090,MAT111,MAT111,Spring 2026,1,BSCM1.1,89.0,3.56,3,Enrolled
ENR_000499,100090,BIT102,BIT102,Spring 2026,1,BSCM1.1,56.4,2.26,3,Enrolled
ENR_000500,100090,BIT106,BIT106,Spring 2026,1,BSCM1.1,92.3,3.69,3,Enrolled
ENR_000501,100090,PSY101,PSY101,Spring 2026,1,BSCM1.1,93.4,3.74,3,Enrolled
ENR_000502,100090,LAW101,LAW101,Spring 2026,1,BSCM1.1,59.0,2.36,3,Enrolled
ENR_000503,100091,MKT302,MKT302,Spring 2026,3,BSCM3.2,92.4,3.7,3,Enrolled
ENR_000504,100091,BIT314,BIT314,Spring 2026,3,BSCM3.2,91.2,3.65,3,Enrolled
ENR_000505,100091,FIN302,FIN302,Spring 2026,3,BSCM3.2,72.6,2.9,3,Enrolled
ENR_000506,100091,ACC302,ACC302,Spring 2026,3,BSCM3.2,76.5,3.06,4,Enrolled
ENR_000507,100091,BIT312,BIT312,Spring 2026,3,BSCM3.2,47.1,1.88,4,Enrolled
ENR_000508,100092,BIT205,BIT205,Spring 2026,2,BFS2.1,57.2,2.29,3,Enrolled
ENR_000509,100092,OMG201,OMG201,Spring 2026,2,BFS2.1,40.4,1.61,3,Enrolled
ENR_000510,100092,ACC201,ACC201,Spring 2026,2,BFS2.1,88.2,3.53,4,Enrolled
ENR_000511,100092,HRM201,HRM201,Spring 2026,2,BFS2.1,72.2,2.89,3,Enrolled
ENR_000512,100092,BUS201,BUS201,Spring 2026,2,BFS2.1,84.3,3.37,3,Enrolled
ENR_000513,100092,FIN201,FIN201,Spring 2026,2,BFS2.1,50.9,2.04,4,Enrolled
ENR_000514,100092,BIT202,BIT202,Spring 2026,2,BFS2.1,50.4,2.02,4,Enrolled
ENR_000515,100094,LAW102,LAW102,Spring 2026,1,BCOM1.1,84.9,3.39,3,Enrolled
ENR_000516,100094,COM111,COM111,Spring 2026,1,BCOM1.1,80.7,3.23,3,Enrolled
ENR_000517,100094,BIT104,BIT104,Spring 2026,1,BCOM1.1,74.7,2.99,3,Enrolled
ENR_000518,100094,STA101,STA101,Spring 2026,1,BCOM1.1,74.8,2.99,4,Enrolled
ENR_000519,100094,BIT105,BIT105,Spring 2026,1,BCOM1.1,79.8,3.19,3,Enrolled
ENR_000520,100094,MAT101,MAT101,Spring 2026,1,BCOM1.1,74.1,2.96,4,Enrolled
ENR_000521,100094,BIT106,BIT106,Spring 2026,1,BCOM1.1,50.4,2.02,3,Enrolled
ENR_000522,100095,BIT101,BIT101,Spring 2026,1,BCOM1.1,87.6,3.51,4,Enrolled
ENR_000523,100095,LAW102,LAW102,Spring 2026,1,BCOM1.1,86.5,3.46,3,Enrolled
ENR_000524,100095,MGT101,MGT101,Spring 2026,1,BCOM1.1,80.9,3.24,3,Enrolled
ENR_000525,100095,BIT102,BIT102,Spring 2026,1,BCOM1.1,68.4,2.74,3,Enrolled
ENR_000526,100095,ECO101,ECO101,Spring 2026,1,BCOM1.1,74.3,2.97,3,Enrolled
ENR_000527,100095,ACC101,ACC101,Spring 2026,1,BCOM1.1,74.8,2.99,4,Enrolled
ENR_000528,100095,PSY101,PSY101,Spring 2026,1,BCOM1.1,73.9,2.95,3,Enrolled
ENR_000529,100096,MAT111,MAT111,Spring 2026,1,BFS1.1,72.2,2.89,3,Enrolled
