id,student_id,week_number,year,login_count,time_spent_minutes,assignments_submitted,assignments_total,avg_assignment_score,engagement_score
556,47,4,2024,13,401,5,5,95.74,100.0
557,47,5,2024,9,299,2,5,79.13,48.33
558,47,6,2024,2,46,0,5,34.66,3.33
559,47,7,2024,4,54,2,5,42.36,40.0
560,47,8,2024,11,518,5,5,93.14,100.0
561,47,9,2024,20,455,4,5,91.06,100.0
562,47,10,2024,12,466,5,5,94.05,100.0
563,47,11,2024,19,576,4,5,86.4,98.33
564,47,12,2024,2,106,0,5,44.67,3.33
565,48,1,2024,10,276,2,5,63.23,50.0
566,48,2,2024,13,310,5,5,85.22,100.0
567,48,3,2024,17,359,4,5,97.87,95.0
568,48,4,2024,9,262,2,5,63.74,48.33
569,48,5,2024,11,382,4,5,86.62,85.0
570,48,6,2024,9,269,4,5,78.21,81.67
571,48,7,2024,6,275,4,5,77.91,76.67
572,48,8,2024,19,585,4,5,82.61,98.33
573,48,9,2024,20,350,4,5,95.86,100.0
574,48,10,2024,10,580,4,5,83.47,83.33
575,48,11,2024,7,291,3,5,72.13,61.67
576,48,12,2024,3,132,2,5,45.18,38.33
577,49,1,2024,15,407,5,5,93.35,100.0
578,49,2,2024,13,573,5,5,98.49,100.0
579,49,3,2024,5,201,2,5,65.56,41.67
580,49,4,2024,16,341,5,5,82.19,100.0
581,49,5,2024,12,407,4,5,80.46,86.67
582,49,6,2024,19,385,5,5,93.28,100.0
583,49,7,2024,13,544,5,5,93.08,100.0
584,49,8,2024,6,164,4,5,76.46,76.67
585,49,9,2024,4,106,1,5,32.48,23.33
586,49,10,2024,8,173,4,5,79.35,80.0
587,49,11,2024,10,377,4,5,82.31,83.33
588,49,12,2024,20,535,5,5,89.33,100.0
589,50,1,2024,5,179,4,5,75.43,75.0
590,50,2,2024,5,178,3,5,68.05,58.33
591,50,3,2024,12,321,4,5,92.35,86.67
592,50,4,2024,12,475,5,5,98.65,100.0
593,50,5,2024,19,409,4,5,85.87,98.33
594,50,6,2024,16,472,4,5,90.72,93.33
595,50,7,2024,8,227,4,5,62.07,80.0
596,50,8,2024,7,195,2,5,61.8,45.0
597,50,9,2024,18,502,4,5,98.44,96.67
598,50,10,2024,9,233,2,5,63.0,48.33
599,50,11,2024,12,308,4,5,94.01,86.67
600,50,12,2024,15,494,4,5,96.21,91.67
601,51,1,2024,5,204,4,5,73.34,75.0
602,51,2,2024,12,598,5,5,96.47,100.0
603,51,3,2024,6,266,2,5,62.84,43.33
604,51,4,2024,15,581,5,5,90.79,100.0
605,51,5,2024,12,408,4,5,85.19,86.67
606,51,6,2024,12,313,4,5,99.8,86.67
607,51,7,2024,3,31,1,5,48.43,21.67
608,51,8,2024,18,553,5,5,81.21,100.0
609,51,9,2024,10,526,4,5,88.62,83.33
610,51,10,2024,5,255,2,5,62.6,41.67
611,51,11,2024,9,177,3,5,66.39,65.0
612,51,12,2024,1,1,0,5,51.04,1.67
613,52,1,2024,5,213,2,5,62.49,41.67
614,52,2,2024,8,277,4,5,78.28,80.0
615,52,3,2024,7,258,3,5,72.46,61.67
616,52,4,2024,19,478,5,5,85.7,100.0
617,52,5,2024,6,214,3,5,76.83,60.0
618,52,6,2024,14,536,5,5,80.05,100.0
619,52,7,2024,10,360,4,5,80.77,83.33
620,52,8,2024,16,583,4,5,82.01,93.33
621,52,9,2024,11,550,4,5,88.48,85.0
622,52,10,2024,10,564,4,5,96.25,83.33
623,52,11,2024,8,177,2,5,71.85,46.67
624,52,12,2024,5,237,4,5,61.22,75.0
625,53,1,2024,18,321,5,5,89.06,100.0
626,53,2,2024,17,417,5,5,81.59,100.0
627,53,3,2024,14,484,5,5,89.84,100.0
628,53,4,2024,16,389,4,5,94.08,93.33
629,53,5,2024,19,522,4,5,86.98,98.33
630,53,6,2024,10,240,3,5,68.52,66.67
631,53,7,2024,14,554,4,5,84.09,90.0
632,53,8,2024,15,401,4,5,92.14,91.67
633,53,9,2024,17,430,5,5,97.79,100.0
634,53,10,2024,12,340,5,5,91.7,100.0
635,53,11,2024,12,543,4,5,80.64,86.67
636,53,12,2024,3,106,1,5,33.01,21.67
637,54,1,2024,5,150,0,5,52.65,8.33
638,54,2,2024,5,264,4,5,69.71,75.0
639,54,3,2024,14,319,4,5,94.98,90.0
640,54,4,2024,13,578,4,5,96.41,88.33
641,54,5,2024,20,438,4,5,86.3,100.0
642,54,6,2024,10,166,3,5,75.69,66.67
643,54,7,2024,19,556,4,5,96.16,98.33
644,54,8,2024,19,554,5,5,95.67,100.0
645,54,9,2024,17,414,4,5,83.97,95.0
646,54,10,2024,20,361,5,5,87.64,100.0
647,54,11,2024,14,352,5,5,98.16,100.0
648,54,12,2024,1,55,1,5,38.6,18.33
649,55,1,2024,17,592,5,5,84.96,100.0
650,55,2,2024,7,261,2,5,64.22,45.0
651,55,3,2024,9,224,4,5,71.37,81.67
652,55,4,2024,19,528,4,5,81.34,98.33
653,55,5,2024,7,192,3,5,76.96,61.67
654,55,6,2024,1,6,0,5,44.02,1.67
655,55,7,2024,18,387,4,5,81.78,96.67
656,55,8,2024,12,314,5,5,81.9,100.0
657,55,9,2024,4,21,0,5,41.08,6.67
658,55,10,2024,9,296,4,5,71.91,81.67
659,55,11,2024,9,264,2,5,77.95,48.33
660,55,12,2024,17,311,5,5,98.56,100.0
661,56,1,2024,11,579,5,5,97.88,100.0
662,56,2,2024,12,382,4,5,89.03,86.67
663,56,3,2024,7,283,4,5,74.75,78.33
664,56,4,2024,17,559,5,5,88.75,100.0
665,56,5,2024,12,331,4,5,85.19,86.67
666,56,6,2024,17,463,5,5,93.33,100.0
667,56,7,2024,6,198,3,5,71.27,60.0
668,56,8,2024,16,346,4,5,98.68,93.33
669,56,9,2024,17,438,4,5,92.0,95.0
670,56,10,2024,18,377,5,5,94.52,100.0
671,56,11,2024,20,544,4,5,85.34,100.0
672,56,12,2024,13,360,5,5,98.09,100.0
673,57,1,2024,19,516,4,5,87.09,98.33
674,57,2,2024,18,427,4,5,89.75,96.67
675,57,3,2024,10,291,4,5,64.48,83.33
676,57,4,2024,7,177,3,5,71.62,61.67
677,57,5,2024,10,251,2,5,65.86,50.0
678,57,6,2024,19,515,5,5,96.7,100.0
679,57,7,2024,18,427,5,5,98.71,100.0
680,57,8,2024,14,531,5,5,83.03,100.0
681,57,9,2024,12,587,5,5,82.04,100.0
682,57,10,2024,15,596,4,5,96.51,91.67
683,57,11,2024,18,579,4,5,80.01,96.67
684,57,12,2024,1,68,2,5,42.0,35.0
685,58,1,2024,6,160,3,5,62.75,60.0
686,58,2,2024,17,377,5,5,92.04,100.0
687,58,3,2024,10,332,4,5,86.0,83.33
688,58,4,2024,11,600,4,5,87.15,85.0
689,58,5,2024,9,191,2,5,74.29,48.33
690,58,6,2024,13,543,5,5,97.89,100.0
691,58,7,2024,13,322,5,5,86.42,100.0
692,58,8,2024,16,470,4,5,98.2,93.33
693,58,9,2024,14,454,5,5,82.89,100.0
694,58,10,2024,11,519,5,5,93.01,100.0
695,58,11,2024,10,224,3,5,60.57,66.67
696,58,12,2024,16,332,5,5,95.11,100.0
697,59,1,2024,11,564,4,5,94.0,85.0
698,59,2,2024,19,579,4,5,90.93,98.33
699,59,3,2024,5,0,1,5,43.85,25.0
700,59,4,2024,11,439,4,5,88.86,85.0
701,59,5,2024,11,415,5,5,92.45,100.0
702,59,6,2024,5,96,1,5,46.38,25.0
703,59,7,2024,9,213,4,5,79.51,81.67
704,59,8,2024,19,581,5,5,86.23,100.0
705,59,9,2024,19,459,4,5,86.55,98.33
706,59,10,2024,15,325,4,5,82.48,91.67
707,59,11,2024,19,392,4,5,96.9,98.33
708,59,12,2024,7,213,4,5,78.57,78.33
709,60,1,2024,5,239,2,5,61.41,41.67
710,60,2,2024,20,331,4,5,96.65,100.0
711,60,3,2024,18,502,4,5,88.42,96.67
712,60,4,2024,20,364,4,5,90.29,100.0
713,60,5,2024,15,328,5,5,89.71,100.0
714,60,6,2024,19,593,5,5,96.14,100.0
715,60,7,2024,19,428,4,5,80.94,98.33
716,60,8,2024,3,70,2,5,55.85,38.33
717,60,9,2024,8,277,3,5,61.0,63.33
718,60,10,2024,7,191,2,5,76.4,45.0
719,60,11,2024,2,108,1,5,44.7,20.0
720,60,12,2024,18,314,5,5,95.65,100.0
721,61,1,2024,15,413,4,5,95.63,91.67
722,61,2,2024,5,258,2,5,64.85,41.67
723,61,3,2024,7,253,3,5,75.67,61.67
724,61,4,2024,6,257,3,5,74.01,60.0
725,61,5,2024,16,471,5,5,84.58,100.0
726,61,6,2024,20,517,4,5,97.11,100.0
727,61,7,2024,12,450,4,5,99.27,86.67
728,61,8,2024,8,272,4,5,73.13,80.0
729,61,9,2024,12,461,4,5,87.8,86.67
730,61,10,2024,12,443,4,5,81.85,86.67
731,61,11,2024,4,64,2,5,53.91,40.0
732,61,12,2024,5,151,4,5,60.3,75.0
733,62,1,2024,18,502,5,5,94.22,100.0
734,62,2,2024,1,50,0,5,35.19,1.67
735,62,3,2024,15,527,4,5,98.62,91.67
736,62,4,2024,12,509,5,5,97.05,100.0
737,62,5,2024,8,169,2,5,74.61,46.67
738,62,6,2024,0,52,2,5,37.54,33.33
739,62,7,2024,8,237,2,5,68.6,46.67
740,62,8,2024,10,248,4,5,60.96,83.33
741,62,9,2024,20,386,5,5,99.67,100.0
742,62,10,2024,1,79,0,5,33.7,1.67
743,62,11,2024,13,557,5,5,97.57,100.0
744,62,12,2024,14,324,4,5,93.52,90.0
745,63,1,2024,14,488,5,5,93.04,100.0
746,63,2,2024,12,400,4,5,82.23,86.67
747,63,3,2024,1,114,1,5,53.09,18.33
748,63,4,2024,10,275,4,5,78.8,83.33
749,63,5,2024,5,265,3,5,78.02,58.33
750,63,6,2024,13,424,5,5,92.9,100.0
751,63,7,2024,6,275,2,5,60.61,43.33
752,63,8,2024,9,287,3,5,73.7,65.0
753,63,9,2024,8,240,4,5,60.25,80.0
754,63,10,2024,11,498,4,5,96.53,85.0
755,63,11,2024,20,399,4,5,87.73,100.0
756,63,12,2024,1,83,2,5,46.36,35.0
757,64,1,2024,7,208,3,5,76.96,61.67
758,64,2,2024,5,159,4,5,75.76,75.0
759,64,3,2024,9,167,4,5,77.45,81.67
760,64,4,2024,18,446,4,5,96.85,96.67
761,64,5,2024,12,442,5,5,85.09,100.0
762,64,6,2024,7,216,3,5,68.55,61.67
763,64,7,2024,6,286,3,5,73.77,60.0
764,64,8,2024,19,411,5,5,94.09,100.0
765,64,9,2024,10,464,4,5,92.87,83.33
766,64,10,2024,18,533,5,5,97.48,100.0
767,64,11,2024,9,295,4,5,68.51,81.67
768,64,12,2024,18,379,4,5,86.12,96.67
769,65,1,2024,3,148,2,5,33.99,38.33
770,65,2,2024,14,530,4,5,85.08,90.0
771,65,3,2024,11,576,5,5,94.21,100.0
772,65,4,2024,12,404,4,5,91.85,86.67
773,65,5,2024,13,421,4,5,83.02,88.33
774,65,6,2024,20,581,5,5,80.6,100.0
775,65,7,2024,1,145,0,5,59.5,1.67
776,65,8,2024,18,325,4,5,83.36,96.67
777,65,9,2024,11,307,4,5,84.6,85.0
778,65,10,2024,5,166,4,5,70.44,75.0
779,65,11,2024,16,358,4,5,98.2,93.33
780,65,12,2024,20,585,5,5,94.3,100.0
781,66,1,2024,18,342,5,5,83.79,100.0
782,66,2,2024,11,447,4,5,98.35,85.0
783,66,3,2024,18,448,5,5,93.0,100.0
784,66,4,2024,5,300,4,5,75.1,75.0
785,66,5,2024,7,257,4,5,72.83,78.33
786,66,6,2024,14,509,5,5,96.64,100.0
787,66,7,2024,5,150,2,5,74.67,41.67
788,66,8,2024,3,103,0,5,30.11,5.0
789,66,9,2024,7,234,4,5,71.77,78.33
790,66,10,2024,11,469,4,5,98.06,85.0
791,66,11,2024,16,499,5,5,85.37,100.0
792,66,12,2024,20,501,5,5,85.98,100.0
793,67,1,2024,11,415,5,5,80.03,100.0
794,67,2,2024,15,351,5,5,92.28,100.0
795,67,3,2024,4,68,2,5,44.08,40.0
796,67,4,2024,10,488,4,5,88.6,83.33
797,67,5,2024,14,583,4,5,87.56,90.0
798,67,6,2024,9,253,2,5,67.77,48.33
799,67,7,2024,10,570,4,5,90.8,83.33
800,67,8,2024,18,589,4,5,89.45,96.67
801,67,9,2024,5,124,2,5,32.18,41.67
802,67,10,2024,19,519,4,5,87.26,98.33
803,67,11,2024,9,266,3,5,60.47,65.0
804,67,12,2024,12,311,4,5,82.65,86.67
805,68,1,2024,7,266,4,5,70.44,78.33
806,68,2,2024,12,494,4,5,86.05,86.67
807,68,3,2024,10,592,5,5,98.69,100.0
808,68,4,2024,3,92,1,5,45.31,21.67
809,68,5,2024,0,117,1,5,43.71,16.67
810,68,6,2024,10,185,3,5,65.94,66.67
811,68,7,2024,5,174,4,5,73.46,75.0
812,68,8,2024,9,187,3,5,61.84,65.0
813,68,9,2024,8,185,3,5,65.33,63.33
814,68,10,2024,19,544,5,5,90.24,100.0
815,68,11,2024,10,435,5,5,85.33,100.0
816,68,12,2024,18,477,5,5,87.46,100.0
817,69,1,2024,5,231,3,5,75.59,58.33
818,69,2,2024,19,372,4,5,96.89,98.33
819,69,3,2024,10,594,4,5,98.76,83.33
820,69,4,2024,20,504,4,5,98.51,100.0
821,69,5,2024,8,220,2,5,69.19,46.67
822,69,6,2024,12,442,5,5,99.84,100.0
823,69,7,2024,18,467,5,5,80.1,100.0
824,69,8,2024,18,564,4,5,83.22,96.67
825,69,9,2024,17,423,4,5,82.72,95.0
826,69,10,2024,16,577,5,5,80.12,100.0
827,69,11,2024,15,587,4,5,81.83,91.67
828,69,12,2024,10,391,5,5,97.72,100.0
829,70,1,2024,20,344,5,5,83.72,100.0
830,70,2,2024,10,485,4,5,98.94,83.33
831,70,3,2024,8,163,4,5,62.72,80.0
832,70,4,2024,17,336,5,5,91.87,100.0
833,70,5,2024,5,273,3,5,78.12,58.33
834,70,6,2024,10,172,4,5,71.48,83.33
835,70,7,2024,15,450,4,5,96.21,91.67
836,70,8,2024,19,567,5,5,88.26,100.0
837,70,9,2024,13,511,5,5,82.63,100.0
838,70,10,2024,17,359,5,5,96.73,100.0
839,70,11,2024,19,563,4,5,99.55,98.33
840,70,12,2024,14,575,4,5,84.26,90.0
841,71,1,2024,5,159,3,5,66.65,58.33
842,71,2,2024,18,506,4,5,93.69,96.67
843,71,3,2024,14,409,5,5,88.76,100.0
844,71,4,2024,13,472,4,5,88.41,88.33
845,71,5,2024,14,579,5,5,80.78,100.0
846,71,6,2024,13,580,4,5,99.79,88.33
847,71,7,2024,2,138,2,5,35.86,36.67
848,71,8,2024,12,462,4,5,87.65,86.67
849,71,9,2024,5,76,1,5,57.45,25.0
850,71,10,2024,15,471,4,5,88.91,91.67
851,71,11,2024,14,325,5,5,87.2,100.0
852,71,12,2024,7,170,3,5,79.22,61.67
853,72,1,2024,19,393,4,5,91.88,98.33
854,72,2,2024,15,466,4,5,80.85,91.67
855,72,3,2024,7,157,4,5,79.8,78.33
856,72,4,2024,13,351,4,5,99.94,88.33
857,72,5,2024,18,498,4,5,92.02,96.67
858,72,6,2024,6,234,3,5,74.08,60.0
859,72,7,2024,16,327,4,5,83.36,93.33
860,72,8,2024,19,489,4,5,86.3,98.33
861,72,9,2024,2,21,2,5,35.31,36.67
862,72,10,2024,11,369,4,5,88.75,85.0
863,72,11,2024,19,482,4,5,80.21,98.33
864,72,12,2024,10,162,2,5,66.39,50.0
865,73,1,2024,12,477,5,5,88.8,100.0
866,73,2,2024,7,158,3,5,65.65,61.67
867,73,3,2024,3,25,1,5,51.13,21.67
868,73,4,2024,8,290,2,5,78.62,46.67
869,73,5,2024,9,243,4,5,60.56,81.67
870,73,6,2024,11,324,4,5,99.65,85.0
871,73,7,2024,20,410,5,5,95.46,100.0
872,73,8,2024,19,360,4,5,85.55,98.33
873,73,9,2024,10,409,5,5,80.91,100.0
874,73,10,2024,7,166,2,5,70.86,45.0
875,73,11,2024,5,206,4,5,66.74,75.0
876,73,12,2024,6,289,3,5,66.92,60.0
877,74,1,2024,7,295,3,5,62.93,61.67
878,74,2,2024,11,317,4,5,88.15,85.0
879,74,3,2024,19,306,4,5,87.96,98.33
880,74,4,2024,18,330,4,5,90.93,96.67
881,74,5,2024,8,217,2,5,75.57,46.67
882,74,6,2024,8,278,3,5,73.89,63.33
883,74,7,2024,13,399,5,5,86.14,100.0
884,74,8,2024,7,207,2,5,60.06,45.0
885,74,9,2024,16,380,5,5,86.56,100.0
886,74,10,2024,20,478,4,5,81.46,100.0
887,74,11,2024,16,460,5,5,82.6,100.0
888,74,12,2024,14,354,5,5,90.74,100.0
889,75,1,2024,10,395,4,5,84.38,83.33
890,75,2,2024,15,348,4,5,80.3,91.67
891,75,3,2024,9,160,4,5,77.9,81.67
892,75,4,2024,20,323,5,5,84.89,100.0
893,75,5,2024,9,292,3,5,70.21,65.0
894,75,6,2024,12,359,4,5,87.68,86.67
895,75,7,2024,12,303,5,5,97.93,100.0
896,75,8,2024,17,471,5,5,86.47,100.0
897,75,9,2024,12,344,4,5,91.87,86.67
898,75,10,2024,16,459,4,5,87.9,93.33
899,75,11,2024,13,514,4,5,95.95,88.33
900,75,12,2024,6,267,3,5,67.07,60.0
901,76,1,2024,14,536,5,5,97.8,100.0
902,76,2,2024,6,150,3,5,62.29,60.0
903,76,3,2024,6,207,4,5,75.04,76.67
904,76,4,2024,13,520,4,5,81.98,88.33
905,76,5,2024,10,193,2,5,67.05,50.0
906,76,6,2024,0,133,2,5,57.3,33.33
907,76,7,2024,10,243,4,5,61.89,83.33
908,76,8,2024,11,557,5,5,84.23,100.0
909,76,9,2024,18,581,4,5,94.61,96.67
910,76,10,2024,9,268,4,5,79.46,81.67
911,76,11,2024,11,495,4,5,94.18,85.0
912,76,12,2024,7,210,3,5,70.7,61.67
913,77,1,2024,9,205,2,5,70.95,48.33
914,77,2,2024,12,560,5,5,97.98,100.0
915,77,3,2024,7,234,3,5,77.32,61.67
916,77,4,2024,9,185,2,5,74.45,48.33
917,77,5,2024,10,327,4,5,91.02,83.33
918,77,6,2024,9,182,4,5,78.53,81.67
919,77,7,2024,1,39,0,5,37.56,1.67
920,77,8,2024,17,442,4,5,94.62,95.0
921,77,9,2024,4,28,0,5,42.64,6.67
922,77,10,2024,2,147,2,5,51.32,36.67
923,77,11,2024,10,182,4,5,72.55,83.33
924,77,12,2024,10,406,4,5,85.54,83.33
925,78,1,2024,6,206,2,5,62.61,43.33
926,78,2,2024,15,365,4,5,84.87,91.67
927,78,3,2024,5,183,4,5,61.87,75.0
928,78,4,2024,10,508,5,5,87.92,100.0
929,78,5,2024,10,476,4,5,98.7,83.33
930,78,6,2024,17,482,5,5,98.06,100.0
931,78,7,2024,18,414,4,5,95.36,96.67
932,78,8,2024,10,191,4,5,61.79,83.33
933,78,9,2024,10,168,3,5,65.97,66.67
934,78,10,2024,5,190,4,5,74.98,75.0
935,78,11,2024,11,314,5,5,84.96,100.0
936,78,12,2024,4,70,0,5,48.6,6.67
937,79,1,2024,12,590,4,5,96.03,86.67
938,79,2,2024,11,514,5,5,80.28,100.0
939,79,3,2024,16,585,5,5,99.38,100.0
940,79,4,2024,16,535,4,5,87.66,93.33
941,79,5,2024,6,171,4,5,70.24,76.67
942,79,6,2024,15,330,5,5,91.62,100.0
943,79,7,2024,7,226,4,5,60.72,78.33
944,79,8,2024,3,50,2,5,39.19,38.33
945,79,9,2024,10,207,4,5,68.34,83.33
946,79,10,2024,20,492,4,5,89.07,100.0
947,79,11,2024,12,497,4,5,88.68,86.67
948,79,12,2024,5,225,2,5,65.11,41.67
949,80,1,2024,10,185,4,5,66.87,83.33
950,80,2,2024,10,232,3,5,73.47,66.67
951,80,3,2024,18,562,4,5,90.68,96.67
952,80,4,2024,19,350,5,5,82.95,100.0
953,80,5,2024,14,343,5,5,85.27,100.0
954,80,6,2024,15,422,4,5,94.4,91.67
955,80,7,2024,2,117,0,5,56.67,3.33
956,80,8,2024,7,286,2,5,64.5,45.0
957,80,9,2024,13,317,4,5,81.55,88.33
958,80,10,2024,7,285,3,5,68.11,61.67
959,80,11,2024,14,489,5,5,95.57,100.0
960,80,12,2024,19,437,5,5,86.62,100.0
961,81,1,2024,19,437,5,5,98.94,100.0
962,81,2,2024,13,523,5,5,91.29,100.0
963,81,3,2024,2,100,1,5,57.94,20.0
964,81,4,2024,18,495,4,5,88.62,96.67
965,81,5,2024,1,20,0,5,40.3,1.67
966,81,6,2024,18,304,5,5,98.51,100.0
967,81,7,2024,2,130,0,5,54.44,3.33
968,81,8,2024,16,373,5,5,95.73,100.0
969,81,9,2024,16,503,5,5,96.88,100.0
970,81,10,2024,13,306,5,5,97.4,100.0
971,81,11,2024,13,488,4,5,85.31,88.33
972,81,12,2024,14,326,5,5,93.01,100.0
973,82,1,2024,13,380,5,5,96.33,100.0
974,82,2,2024,15,458,4,5,94.37,91.67
975,82,3,2024,19,511,4,5,93.16,98.33
976,82,4,2024,11,309,4,5,90.68,85.0
977,82,5,2024,5,276,4,5,76.44,75.0
978,82,6,2024,1,30,0,5,41.05,1.67
979,82,7,2024,11,585,5,5,86.37,100.0
980,82,8,2024,20,443,4,5,88.66,100.0
981,82,9,2024,3,66,1,5,55.32,21.67
982,82,10,2024,10,277,2,5,62.25,50.0
983,82,11,2024,12,312,5,5,95.93,100.0
984,82,12,2024,6,206,3,5,69.26,60.0
985,83,1,2024,16,504,5,5,88.13,100.0
986,83,2,2024,10,357,5,5,98.22,100.0
987,83,3,2024,5,241,2,5,76.27,41.67
988,83,4,2024,0,6,1,5,39.76,16.67
989,83,5,2024,10,318,4,5,98.42,83.33
990,83,6,2024,20,391,4,5,81.31,100.0
991,83,7,2024,17,399,4,5,88.51,95.0
992,83,8,2024,6,296,4,5,75.84,76.67
993,83,9,2024,6,251,4,5,76.12,76.67
994,83,10,2024,8,192,2,5,63.97,46.67
995,83,11,2024,19,477,5,5,94.18,100.0
996,83,12,2024,16,390,4,5,92.02,93.33
997,84,1,2024,20,548,4,5,86.88,100.0
998,84,2,2024,9,240,4,5,73.66,81.67
999,84,3,2024,1,43,0,5,49.2,1.67
1000,84,4,2024,8,208,4,5,72.32,80.0
1001,84,5,2024,9,194,2,5,65.75,48.33
1002,84,6,2024,10,206,3,5,64.51,66.67
1003,84,7,2024,16,344,5,5,99.44,100.0
1004,84,8,2024,11,325,5,5,80.91,100.0
1005,84,9,2024,19,554,4,5,95.29,98.33
1006,84,10,2024,6,247,2,5,61.97,43.33
1007,84,11,2024,12,502,4,5,87.08,86.67
1008,84,12,2024,9,206,4,5,73.56,81.67
1009,85,1,2024,6,172,3,5,73.32,60.0
1010,85,2,2024,8,217,4,5,77.19,80.0
1011,85,3,2024,8,201,3,5,68.85,63.33
1012,85,4,2024,12,407,4,5,99.64,86.67
1013,85,5,2024,1,41,2,5,45.25,35.0
1014,85,6,2024,9,224,3,5,79.94,65.0
1015,85,7,2024,20,589,4,5,94.35,100.0
1016,85,8,2024,10,197,2,5,74.69,50.0
1017,85,9,2024,10,493,4,5,96.42,83.33
1018,85,10,2024,7,204,3,5,73.12,61.67
1019,85,11,2024,1,122,0,5,32.0,1.67
1020,85,12,2024,9,164,3,5,67.94,65.0
1021,86,1,2024,7,176,2,5,60.13,45.0
1022,86,2,2024,6,293,3,5,75.44,60.0
1023,86,3,2024,7,188,2,5,77.77,45.0
1024,86,4,2024,16,389,5,5,93.22,100.0
1025,86,5,2024,14,504,4,5,91.42,90.0
1026,86,6,2024,10,243,3,5,61.27,66.67
1027,86,7,2024,8,161,3,5,66.37,63.33
1028,86,8,2024,12,334,5,5,81.73,100.0
1029,86,9,2024,2,18,0,5,46.99,3.33
1030,86,10,2024,2,84,1,5,38.15,20.0
1031,86,11,2024,20,346,5,5,91.85,100.0
1032,86,12,2024,15,530,5,5,87.16,100.0
1033,87,1,2024,17,300,4,5,80.36,95.0
1034,87,2,2024,12,307,4,5,92.45,86.67
1035,87,3,2024,5,184,4,5,73.23,75.0
1036,87,4,2024,11,403,4,5,95.04,85.0
1037,87,5,2024,19,506,5,5,90.64,100.0
1038,87,6,2024,8,159,4,5,79.1,80.0
1039,87,7,2024,11,384,5,5,89.81,100.0
1040,87,8,2024,11,394,4,5,88.76,85.0
1041,87,9,2024,10,535,5,5,93.91,100.0
1042,87,10,2024,4,121,2,5,46.34,40.0
1043,87,11,2024,20,406,5,5,84.06,100.0
1044,87,12,2024,10,247,3,5,66.18,66.67
1045,88,1,2024,18,596,5,5,83.63,100.0
1046,88,2,2024,10,381,4,5,91.72,83.33
1047,88,3,2024,10,478,5,5,96.15,100.0
1048,88,4,2024,14,588,5,5,95.99,100.0
1049,88,5,2024,10,325,4,5,82.81,83.33
1050,88,6,2024,3,101,1,5,39.28,21.67
1051,88,7,2024,8,277,3,5,65.95,63.33
1052,88,8,2024,17,458,4,5,88.4,95.0
1053,88,9,2024,15,518,4,5,85.14,91.67
1054,88,10,2024,10,508,4,5,87.06,83.33
1055,88,11,2024,8,200,2,5,71.78,46.67
1056,88,12,2024,14,589,5,5,92.33,100.0
1057,89,1,2024,3,20,0,5,56.48,5.0
1058,89,2,2024,15,370,5,5,84.45,100.0
1059,89,3,2024,15,538,4,5,83.58,91.67
1060,89,4,2024,12,570,4,5,89.25,86.67
1061,89,5,2024,8,226,2,5,79.75,46.67
1062,89,6,2024,9,224,4,5,72.42,81.67
1063,89,7,2024,19,471,5,5,86.97,100.0
1064,89,8,2024,20,522,4,5,85.97,100.0
1065,89,9,2024,14,449,4,5,86.15,90.0
1066,89,10,2024,11,456,4,5,87.91,85.0
1067,89,11,2024,4,62,2,5,37.27,40.0
1068,89,12,2024,7,220,4,5,69.02,78.33
1069,90,1,2024,14,509,5,5,80.34,100.0
1070,90,2,2024,10,293,2,5,62.92,50.0
1071,90,3,2024,15,556,5,5,82.57,100.0
1072,90,4,2024,10,205,4,5,73.38,83.33
1073,90,5,2024,18,598,5,5,82.0,100.0
1074,90,6,2024,10,592,5,5,82.58,100.0
1075,90,7,2024,5,272,2,5,69.58,41.67
1076,90,8,2024,18,478,4,5,85.74,96.67
1077,90,9,2024,8,244,3,5,69.45,63.33
1078,90,10,2024,12,319,4,5,80.2,86.67
1079,90,11,2024,19,521,5,5,87.63,100.0
1080,90,12,2024,19,414,4,5,96.46,98.33
1081,91,1,2024,15,354,4,5,95.58,91.67
1082,91,2,2024,17,470,5,5,97.29,100.0
1083,91,3,2024,19,500,4,5,86.62,98.33
1084,91,4,2024,20,541,4,5,91.11,100.0
1085,91,5,2024,11,593,4,5,98.89,85.0
1086,91,6,2024,15,582,5,5,83.78,100.0
1087,91,7,2024,8,249,2,5,61.69,46.67
1088,91,8,2024,18,581,5,5,80.96,100.0
1089,91,9,2024,12,397,5,5,83.15,100.0
1090,91,10,2024,6,158,2,5,63.9,43.33
1091,91,11,2024,12,435,5,5,84.16,100.0
1092,91,12,2024,14,418,5,5,94.28,100.0
1093,92,1,2024,20,502,4,5,80.65,100.0
1094,92,2,2024,10,230,4,5,74.16,83.33
1095,92,3,2024,14,495,4,5,83.06,90.0
1096,92,4,2024,5,274,3,5,77.79,58.33
1097,92,5,2024,14,396,4,5,86.04,90.0
1098,92,6,2024,5,189,2,5,70.73,41.67
1099,92,7,2024,7,162,2,5,63.24,45.0
1100,92,8,2024,14,516,5,5,86.77,100.0
1101,92,9,2024,15,381,4,5,84.02,91.67
1102,92,10,2024,12,419,4,5,82.73,86.67
1103,92,11,2024,16,593,4,5,84.31,93.33
1104,92,12,2024,6,155,2,5,63.95,43.33
1105,93,1,2024,17,334,4,5,93.41,95.0
1106,93,2,2024,17,486,4,5,88.75,95.0
1107,93,3,2024,17,477,5,5,84.98,100.0
1108,93,4,2024,6,221,4,5,67.4,76.67
